,Time,Velocity,Acceleration,SpaceGap,RelativeVelocity,Long,Lat
1194,1615298487.4,19.81066835303316,1.37,56.755964519360134,3.349720903340139,-86.57464470000002,35.9732443
1195,1615298487.5,20.33559397496314,1.175,56.74493488205207,3.34976301037611,-86.57464449999998,35.9732472
1196,1615298487.6,20.82834773684261,1.2007780354496642,56.733905244744015,3.3498051174120813,-86.57464420000002,35.9732498
1197,1615298487.7,21.305028155623813,1.27,56.72287558113922,3.3498472245484434,-86.57464399999998,35.9732528
1198,1615298487.8,21.748293277217854,1.075,56.711845943831165,3.3498893315844143,-86.57464350000002,35.9732557
1199,1615298487.9,22.14837514890159,1.3176240568428503,56.70081628022638,3.3499314387207764,-86.57464300000002,35.9732585
1200,1615298488.0,22.591818371944903,1.37,56.68978664291832,3.349973545756747,-86.5746423,35.9732617
1201,1615298488.1,23.084432371022565,1.2409799923833587,56.67875700561026,3.350015652792718,-86.5746417,35.97326470000001
1202,1615298488.2,23.620269219667083,0.9998691922802001,56.66772734200547,3.35005775992908,-86.5746408,35.973268
1203,1615298488.3,23.950590215257105,1.4906877249100359,56.656697704697415,3.3500998669650515,-86.57464,35.973271200000006
1204,1615298488.4,24.468980336791653,1.27,56.64566804109262,3.3501419741014136,-86.57463879999997,35.9732745
1205,1615298488.5,24.8950803507232,1.0714335898613983,56.634638403784564,3.3501840811373844,-86.5746377,35.973278
1206,1615298488.6,25.32243820046472,0.9036814205183855,56.62360876647651,3.3502261881733553,-86.5746363,35.9732815
1207,1615298488.7,25.7644693165842,1.27,56.61257910287172,3.3502682953097174,-86.5746348,35.9732852
1208,1615298488.8,26.239628631547863,1.3386171289734765,56.60154946556366,3.3503104023456887,-86.5746333,35.973289
1209,1615298488.9,26.67425213238437,1.27,56.59051980195887,3.3503525094820508,-86.5746317,35.9732928
1210,1615298489.0,27.12693194893679,1.220007025672186,56.579490164650814,3.3503946165180216,-86.5746297,35.9732968
1211,1615298489.1,27.52040396209378,1.27,56.56846052734275,3.3504367235539925,-86.5746277,35.9733008
1212,1615298489.2,27.955534862593687,0.9120665765947049,56.55743086373796,3.3504788306903546,-86.5746255,35.973305
1213,1615298489.3,28.355353009893037,1.37,56.54640122642991,3.350520937726326,-86.5746232,35.9733093
1214,1615298489.4,28.759580081366348,1.27,56.53537156282512,3.3505630448626875,-86.574621,35.97331370000001
1215,1615298489.5,29.19313388804841,1.2761940598399883,56.52434192551706,3.350605151898659,-86.5746183,35.9733182
1216,1615298489.6,29.59101110308127,1.47,56.513312288209,3.3506472589346297,-86.5746157,35.97332249999999
1217,1615298489.7,30.02803973206618,1.075,56.50228262460421,3.3506893660709918,-86.5746128,35.97332700000001
1218,1615298489.8,30.41087761353043,0.98,56.49125298729615,3.3507314731069626,-86.57460970000002,35.9733317
1219,1615298489.9,30.850097484189888,1.106434020312514,56.48022332369136,3.3507735802433247,-86.57460649999999,35.97333620000001
1220,1615298490.0,31.278905111596615,1.0323917324725729,56.469193686383306,3.350815687279296,-86.574603,35.9733408
1221,1615298490.1,31.71160255419013,1.2192998087503513,56.45816404907525,3.350857794315267,-86.5745995,35.9733457
1222,1615298490.2,32.09453321648985,1.0412278776039148,56.447134385470456,3.350899901451629,-86.5745957,35.9733505
1223,1615298490.3,32.536490166414524,0.98,56.4361047481624,3.3509420084876,-86.5745918,35.9733555
1224,1615298490.4,32.94266731328807,0.9645544032981602,56.42507508455761,3.350984115623962,-86.5745877,35.9733603
1225,1615298490.5,33.2780752420625,0.8835653976051582,56.41404544724955,3.351026222659933,-86.5745833,35.9733652
1226,1615298490.6,33.66845825111982,1.075,56.40301580994149,3.351068329695904,-86.5745788,35.97337020000001
1227,1615298490.7,34.11,1.0935733363009126,56.391986146336706,3.351110436832266,-86.57457420000001,35.97337520000001
1228,1615298490.8,34.508880827500505,0.6443009181394579,56.38095650902865,3.351152543868237,-86.5745693,35.97338029999999
1229,1615298490.9,34.89719591926686,1.0372816309567787,56.369926845423855,3.351194651004599,-86.5745642,35.9733853
1230,1615298491.0,35.266178424434976,1.3168674221119891,56.3588972081158,3.35123675804057,-86.574559,35.9733903
1231,1615298491.1,35.72,1.3007436827620715,56.347867570807736,3.3512788650765413,-86.5745537,35.9733953
1232,1615298491.2,36.06640925146369,0.9072673538657186,56.33683790720295,3.3513209722129034,-86.574548,35.97340050000001
1233,1615298491.3,36.4791832472661,1.27,56.32580826989489,3.351363079248874,-86.57454229999998,35.9734055
1234,1615298491.4,36.84613139815278,0.98,56.314778606290105,3.3514051863852363,-86.5745363,35.9734107
1235,1615298491.5,37.264864738494424,1.2633060242740368,56.30374896898205,3.351447293421207,-86.5745302,35.9734158
1236,1615298491.6,37.5852998353917,0.9986207381721797,56.292719331673986,3.3514894004571785,-86.574524,35.973421
1237,1615298491.7,37.974143093143255,1.1447047601744187,56.2816896680692,3.3515315075935406,-86.5745175,35.9734263
1238,1615298491.8,38.34192477076128,0.9661146537244639,56.270660030761135,3.3515736146295114,-86.574511,35.973431700000006
1239,1615298491.9,38.71128203217423,0.98,56.25963036715635,3.3516157217658735,-86.5745043,35.973437
1240,1615298492.0,39.06368851189446,0.8447216137276379,56.24860072984829,3.3516578288018444,-86.57449770000002,35.97344229999999
1241,1615298492.1,39.431538643196454,1.0936502831909378,56.237571092540236,3.3516999358378157,-86.5744907,35.9734477
1242,1615298492.2,39.708402258214804,0.98,56.22654142893545,3.3517420429741778,-86.5744835,35.9734532
1243,1615298492.3,40.157934838191245,0.8803941981629416,56.215511791627385,3.3517841500101486,-86.57447629999999,35.9734585
1244,1615298492.4,40.47500733568075,0.88,56.2044821280226,3.3518262571465107,-86.57446879999998,35.973464
1245,1615298492.5,40.834109137622875,0.98,56.193452490714535,3.3518683641824816,-86.5744615,35.9734695
1246,1615298492.6,41.12761075995598,0.9140612310078934,56.18242285340648,3.3519104712184524,-86.5744538,35.973475
1247,1615298492.7,41.48473772490216,0.9343458159963014,56.17139318980169,3.3519525783548145,-86.57444579999998,35.9734803
1248,1615298492.8,41.85226714047589,0.8965540910584542,56.160363552493635,3.351994685390786,-86.5744378,35.97348579999999
1249,1615298492.9,42.157884158735584,0.88,56.14933388888885,3.352036792527148,-86.57442950000002,35.9734912
1250,1615298493.0,42.41143214840877,0.78,56.138304251580784,3.3520788995631188,-86.5744212,35.9734965
1251,1615298493.1,42.73753396471053,0.98,56.12727461427273,3.3521210065990896,-86.5744127,35.973502
1252,1615298493.2,43.04281999120299,0.690606641061792,56.116244950667934,3.3521631137354517,-86.574404,35.97350729999999
1253,1615298493.3,43.38436427160869,0.8652557147323316,56.10521531335988,3.352205220771423,-86.5743952,35.9735127
1254,1615298493.4,43.758206016608916,0.8539195080537837,56.09418564975509,3.352247327907785,-86.5743862,35.9735182
1255,1615298493.5,44.054853257507915,0.8572000036716448,56.083156012447034,3.352289434943756,-86.5743772,35.9735235
1256,1615298493.6,44.40505714985124,0.7317855541884842,56.07212637513897,3.352331541979727,-86.574368,35.973529
1257,1615298493.7,44.680036428882126,0.88,56.061096711534184,3.352373649116089,-86.5743587,35.9735345
1258,1615298493.8,45.0419087931098,0.98,56.05006707422613,3.35241575615206,-86.57434920000001,35.97354
1259,1615298493.9,45.39764407590789,0.8573389713789785,56.03903741062133,3.352457863288422,-86.5743397,35.9735455
1260,1615298494.0,45.742616510288215,0.7846966415328342,56.02800777331328,3.352499970324393,-86.5743298,35.973551
1261,1615298494.1,45.929100938503105,0.8711576556110858,56.01697813600522,3.352542077360364,-86.5743202,35.9735567
1262,1615298494.2,46.25862340812614,0.7389324953530744,56.00594847240043,3.352584184496726,-86.57431020000001,35.9735623
1263,1615298494.3,46.56493600635319,0.78,55.99491883509237,3.352626291532697,-86.5743002,35.9735678
1264,1615298494.4,46.8,0.685,55.98388917148758,3.352668398669059,-86.57429020000002,35.9735735
1265,1615298494.5,47.09397921832566,0.8723801586335416,55.97285953417953,3.3527105057050304,-86.5742798,35.9735793
1266,1615298494.6,47.40464333806292,0.8485863391605812,55.961829896871464,3.3527526127410012,-86.5742695,35.973585
1267,1615298494.7,47.675614565303,0.7036089740067044,55.950800233266676,3.3527947198773633,-86.5742592,35.9735908
1268,1615298494.8,47.97490758687205,0.6935332677500521,55.93977059595862,3.352836826913334,-86.57424870000001,35.9735965
1269,1615298494.9,48.28413642894819,0.8855095262753782,55.92874093235383,3.3528789340496963,-86.574238,35.9736023
1270,1615298495.0,48.559365499665624,0.6688748875748703,55.91771129504577,3.3529210410856676,-86.57422729999998,35.97360829999999
1271,1615298495.1,48.79558918368502,0.685,55.906681657737714,3.3529631481216384,-86.5742165,35.97361420000001
1272,1615298495.2,49.09070802300368,0.819666363694788,55.895651994132926,3.3530052552580005,-86.57420570000002,35.973620200000006
1273,1615298495.3,49.39172694153598,0.6311079700893671,55.88462235682486,3.3530473622939714,-86.5741947,35.97362620000001
1274,1615298495.4,49.653233893068,0.7464232358766132,55.873592693220075,3.3530894694303335,-86.57418349999998,35.97363220000001
1275,1615298495.5,49.92919538085555,0.8025116931280386,55.86256305591202,3.3531315764663043,-86.5741723,35.9736383
1276,1615298495.6,50.2759126257793,0.685,55.851533418603964,3.3531736835022756,-86.574161,35.9736445
1277,1615298495.7,50.50020887293717,0.685196070867129,55.84050375499917,3.3532157906386377,-86.57414969999998,35.97365070000001
1278,1615298495.8,50.786150176045005,0.768741000213472,55.82947411769111,3.3532578976746086,-86.5741382,35.973657
1279,1615298495.9,51.0428196932739,0.7066967102916564,55.818444454086325,3.3533000048109707,-86.5741267,35.9736633
1280,1615298496.0,51.343226302634115,0.6193943469929245,55.80741481677826,3.3533421118469415,-86.5741152,35.9736695
1281,1615298496.1,51.62348582977355,0.732614845681839,55.79638517947021,3.353384218882913,-86.5741035,35.973676
1282,1615298496.2,51.837622394503505,0.7443410617631112,55.78535551586542,3.353426326019275,-86.57409179999998,35.9736823
1283,1615298496.3,52.10595298114862,0.685,55.77432587855736,3.353468433055246,-86.57408000000002,35.9736888
1284,1615298496.4,52.465758505400835,0.685,55.76329621495257,3.353510540191608,-86.5740682,35.9736953
1285,1615298496.5,52.66923772361298,0.6839239759510031,55.75226657764451,3.3535526472275787,-86.5740562,35.973702
1286,1615298496.6,52.93669585972643,0.7735108767493319,55.74123694033645,3.3535947542635496,-86.5740442,35.9737085
1287,1615298496.7,53.19338554978427,0.685,55.73020727673166,3.3536368613999117,-86.57403199999997,35.9737152
1288,1615298496.8,53.453829484029484,0.7175414602725311,55.719177639423606,3.353678968435883,-86.5740198,35.9737218
1289,1615298496.9,53.70648676067769,0.685,55.70814797581882,3.353721075572245,-86.5740075,35.9737285
1290,1615298497.0,53.9743561138356,0.6283859278965233,55.69711833851076,3.353763182608216,-86.5739952,35.97373529999999
1291,1615298497.1,54.19051622849428,0.685,55.6860887012027,3.353805289644187,-86.5739827,35.973742
1292,1615298497.2,54.458746887888836,0.6686785921165146,55.67505903759791,3.353847396780549,-86.5739702,35.9737488
1293,1615298497.3,54.7012987839102,0.5004804209073659,55.66402940028985,3.35388950381652,-86.57395749999998,35.97375570000001
1294,1615298497.4,55.00486328750332,0.585,55.65299973668506,3.3539316109528823,-86.57394479999998,35.9737625
1295,1615298497.5,55.199193985794665,0.685,55.641970099377005,3.353973717988853,-86.573932,35.973769299999994
1296,1615298497.6,55.440127398341126,0.585,55.63094046206895,3.354015825024824,-86.5739192,35.9737763
1297,1615298497.7,55.666248037528135,0.643130329144334,55.61991079846416,3.354057932161186,-86.57390620000002,35.9737833
1298,1615298497.8,55.852105838855195,0.5971301383707897,55.6088811611561,3.3541000391971574,-86.5738932,35.9737903
1299,1615298497.9,56.07,0.5205156207063193,55.59785149755131,3.354142146333519,-86.5738802,35.9737973
1300,1615298498.0,56.27961062078864,0.49,55.58682186024325,3.3541842533694903,-86.573867,35.9738043
1301,1615298498.1,56.434681676363944,0.29,55.57579222293519,3.354226360405461,-86.5738537,35.9738115
1302,1615298498.2,56.6182780264919,0.5805230612077378,55.564762559330404,3.3542684675418233,-86.57384029999999,35.9738185
1303,1615298498.3,56.77671696225557,0.40581149745940026,55.55373292202235,3.354310574577794,-86.57382700000002,35.973825700000006
1304,1615298498.4,56.95737365177905,0.3173931355525178,55.54270325841756,3.3543526817141562,-86.5738135,35.9738328
1305,1615298498.5,57.061288136838144,0.4260396058330654,55.5316736211095,3.3543947887501275,-86.5738,35.9738402
1306,1615298498.6,57.29203614731393,0.49,55.52064398380144,3.3544368957860984,-86.5737863,35.9738475
1307,1615298498.7,57.44825326142074,0.32608602559832517,55.50961432019665,3.3544790029224605,-86.5737727,35.9738548
1308,1615298498.8,57.60609169550173,0.3166630121967932,55.49858468288859,3.3545211099584313,-86.573759,35.973862200000006
1309,1615298498.9,57.80784471954485,0.5561520786527285,55.4875550192838,3.3545632170947934,-86.5737452,35.9738695
1310,1615298499.0,57.940664321172996,0.49,55.47652538197575,3.3546053241307647,-86.57373129999998,35.973877
1311,1615298499.1,58.144672005499864,0.49,55.465495744667685,3.3546474311667356,-86.5737175,35.9738843
1312,1615298499.2,58.32046682190726,0.3136927835428906,55.4544660810629,3.3546895383030977,-86.57370350000002,35.9738918
1313,1615298499.3,58.47343488622027,0.45576845284144396,55.44343644375484,3.3547316453390685,-86.5736895,35.9738995
1314,1615298499.4,58.68002864558467,0.49,55.432406780150046,3.3547737524754306,-86.5736753,35.97390700000001
1315,1615298499.5,58.82351018061789,0.29,55.42137714284199,3.3548158595114015,-86.5736612,35.97391470000001
1316,1615298499.6,58.932710246495894,0.32841918585616064,55.410347505533935,3.354857966547373,-86.573647,35.9739223
1317,1615298499.7,59.13885253353619,0.5706138386660992,55.39931784192915,3.354900073683735,-86.5736327,35.97393
1318,1615298499.8,59.28531234419721,0.29,55.388288204621084,3.3549421807197057,-86.57361829999998,35.9739377
1319,1615298499.9,59.42,0.3815835194328915,55.377258541016296,3.354984287856068,-86.5736038,35.9739455
1320,1615298500.0,59.50389918019135,0.213618016052365,55.36622890370824,3.3550263948920387,-86.5735895,35.9739533
1321,1615298500.1,59.628963170686106,0.29,55.35519926640018,3.35506850192801,-86.573575,35.97396120000001
1322,1615298500.2,59.83093286883948,0.4436946392218955,55.34416960279539,3.355110609064372,-86.5735605,35.973969
1323,1615298500.3,59.917317832412174,0.24879916796196397,55.333139965487334,3.355152716100343,-86.5735458,35.9739768
1324,1615298500.4,60.03558905023584,0.29,55.322110301882546,3.355194823236705,-86.5735312,35.9739848
1325,1615298500.5,60.14994039654543,0.3739978043566187,55.31108066457448,3.355236930272676,-86.5735165,35.9739928
1326,1615298500.6,60.28332212910949,0.39,55.30005102726643,3.355279037308647,-86.57350179999997,35.9740008
1327,1615298500.7,60.44,0.195,55.28902136366164,3.3553211444450093,-86.5734872,35.97400870000001
1328,1615298500.8,60.49295501003833,0.195,55.27799172635358,3.35536325148098,-86.57347220000003,35.97401679999999
1329,1615298500.9,60.590224747451146,0.195,55.26696206274879,3.3554053586173422,-86.5734573,35.97402479999999
1330,1615298501.0,60.6215766457441,0.15286369056830493,55.25593242544073,3.355447465653313,-86.5734425,35.9740328
1331,1615298501.1,60.67603672397636,0.095,55.24490278813268,3.355489572689284,-86.57342750000002,35.974041
1332,1615298501.2,60.61756096894138,0.06547306524356279,55.23387312452788,3.355531679825646,-86.57341269999998,35.974049
1333,1615298501.3,60.66050403913983,0.0,55.222843487219826,3.3555737868616173,-86.5733977,35.97405720000001
1334,1615298501.4,60.53158401836969,-0.095,55.21181382361504,3.3556158939979794,-86.5733825,35.9740653
1335,1615298501.5,60.674577703317915,0.08731282782778264,55.200784186306976,3.3556580010339503,-86.5733675,35.9740735
1336,1615298501.6,60.68363557188027,0.0,55.18975454899892,3.355700108069921,-86.5733523,35.9740818
1337,1615298501.7,60.60088819509555,-0.06604731479882577,55.17872488539413,3.3557422152062832,-86.5733372,35.97409000000001
1338,1615298501.8,60.64427030504883,-0.0402698893344609,55.167695248086076,3.3557843222422545,-86.57332199999998,35.97409829999999
1339,1615298501.9,60.58223868709134,0.0,55.15666558448128,3.3558264293786166,-86.5733067,35.97410670000001
1340,1615298502.0,60.58589959671812,-0.1358511046543501,55.145635947173226,3.3558685364145875,-86.5732913,35.97411500000001
1341,1615298502.1,60.41963208392444,-0.11317441294333545,55.13460630986516,3.3559106434505583,-86.573276,35.97412329999999
1342,1615298502.2,60.39125698118077,-0.1865739167567666,55.123576646260375,3.3559527505869204,-86.5732607,35.97413179999999
1343,1615298502.3,60.33762822931719,-0.1026781907498378,55.11254700895232,3.3559948576228913,-86.5732453,35.9741402
1344,1615298502.4,60.281086033052354,-0.095,55.10151734534753,3.3560369647592534,-86.5732298,35.9741487
1345,1615298502.5,60.22055703839122,-0.06562664425606549,55.090487708039475,3.3560790717952247,-86.5732145,35.97415720000001
1346,1615298502.6,60.2092880866426,-0.195,55.07945807073141,3.3561211788311955,-86.573199,35.9741657
1347,1615298502.7,60.0880561222135,0.0,55.068428407126625,3.3561632859675576,-86.5731835,35.9741742
1348,1615298502.8,60.06836878378629,-0.16399834287978673,55.05739876981856,3.3562053930035285,-86.57316800000002,35.9741825
1349,1615298502.9,60.04752942138696,-0.01914373130392879,55.046369106213774,3.3562475001398906,-86.5731525,35.974191
1350,1615298503.0,59.928879943255616,-0.09990380403037383,55.03533946890572,3.356289607175862,-86.5731368,35.9741997
1351,1615298503.1,59.830524967524504,-0.18653117822743903,55.02430983159766,3.3563317142118327,-86.5731212,35.97420820000001
1352,1615298503.2,59.820669405861395,-0.11480864340189507,55.013280167992875,3.356373821348195,-86.5731057,35.9742167
1353,1615298503.3,59.78,-0.06543266356240827,55.00225053068481,3.3564159283841657,-86.57309000000002,35.97422529999999
1354,1615298503.4,59.68,-0.05067277402764384,54.991220867080024,3.356458035520528,-86.5730743,35.9742338
1355,1615298503.5,59.612636765852514,-0.095,54.98019122977196,3.356500142556499,-86.5730587,35.97424249999999
1356,1615298503.6,59.60154905938768,-0.095,54.969161592463905,3.35654224959247,-86.5730432,35.97425120000001
1357,1615298503.7,59.61930716813119,-0.095,54.95813192885912,3.356584356728832,-86.57302750000002,35.9742598
1358,1615298503.8,59.47001587928075,0.0,54.94710229155106,3.356626463764803,-86.573012,35.9742683
1359,1615298503.9,59.4227734052507,-0.095,54.936072627946274,3.356668570901165,-86.5729963,35.974277
1360,1615298504.0,59.43614473298122,-0.032608211007846194,54.92504299063821,3.356710677937136,-86.5729808,35.9742857
1361,1615298504.1,59.39032373257345,-0.095,54.914013353330155,3.356752784973107,-86.5729652,35.9742943
1362,1615298504.2,59.3,-0.095,54.90298368972536,3.3567948921094692,-86.5729497,35.974303000000006
1363,1615298504.3,59.347160825567435,0.0,54.891954052417304,3.35683699914544,-86.5729342,35.9743115
1364,1615298504.4,59.34534657392716,0.0,54.88092438881252,3.356879106281802,-86.5729187,35.97432020000001
1365,1615298504.5,59.24063881117278,-0.095,54.86989475150446,3.356921213317773,-86.5729032,35.97432879999999
1366,1615298504.6,59.19479475982533,0.0,54.8588651141964,3.3569633203537443,-86.5728877,35.97433729999999
1367,1615298504.7,59.28774273243844,0.09228581558960196,54.84783545059161,3.3570054274901064,-86.5728722,35.97434600000001
1368,1615298504.8,59.251312707663814,-0.095,54.836805813283554,3.3570475345260773,-86.5728567,35.9743547
1369,1615298504.9,59.182294827867516,-0.06536087472698766,54.82577614967876,3.3570896416624394,-86.5728413,35.974363200000006
1370,1615298505.0,59.11086676133537,-0.095,54.814746512370704,3.3571317486984102,-86.57282579999998,35.9743717
1371,1615298505.1,59.155568554389625,0.0,54.80371687506265,3.3571738557343815,-86.5728105,35.97438029999999
1372,1615298505.2,59.115434625705575,-0.095,54.79268721145786,3.357215962870743,-86.572795,35.9743888
1373,1615298505.3,59.07,-0.095,54.7816575741498,3.3572580699067145,-86.5727797,35.97439749999999
1374,1615298505.4,59.01732083792724,0.0,54.77062791054501,3.3573001770430766,-86.57276429999997,35.974406
1375,1615298505.5,59.03203730193662,0.0,54.75959827323695,3.3573422840790474,-86.5727488,35.9744145
1376,1615298505.6,59.04321837709925,-0.11555673138860771,54.74856863592889,3.3573843911150183,-86.5727335,35.974423
1377,1615298505.7,58.98478282516296,-0.0677761112756384,54.7375389723241,3.3574264982513804,-86.5727182,35.9744315
1378,1615298505.8,58.937256834559804,0.0,54.72650933501605,3.3574686052873517,-86.5727027,35.97444
1379,1615298505.9,59.019309559106134,0.04483789764868603,54.71547967141126,3.357510712423714,-86.5726873,35.9744485
1380,1615298506.0,59.05194373053136,0.031981354548040485,54.704450034103196,3.3575528194596846,-86.572672,35.9744568
1381,1615298506.1,58.994548955398635,-0.095,54.69342039679514,3.3575949264956555,-86.57265670000002,35.9744653
1382,1615298506.2,59.05,0.10373580788036722,54.68239073319035,3.3576370336320176,-86.5726413,35.9744738
1383,1615298506.3,59.114580936234866,0.09752786258138081,54.67136109588229,3.357679140667989,-86.572626,35.97448220000001
1384,1615298506.4,59.13008417508418,-0.095,54.6603314322775,3.357721247804351,-86.57261070000001,35.9744905
1385,1615298506.5,59.115776704967864,0.05368144880637085,54.649301794969446,3.357763354840322,-86.57259520000002,35.974499
1386,1615298506.6,59.12756923556599,0.0,54.63827215766139,3.3578054618762927,-86.5725798,35.9745073
1387,1615298506.7,59.17213206261493,0.095,54.627242494056595,3.357847569012655,-86.5725645,35.9745157
1388,1615298506.8,59.372350814558374,0.2277520179246079,54.61621285674854,3.3578896760486256,-86.57254920000003,35.974524
1389,1615298506.9,59.43642684090742,-0.022792113576256243,54.60518319314375,3.3579317831849878,-86.5725338,35.9745325
1390,1615298507.0,59.43912146841821,0.195,54.59415355583569,3.357973890220959,-86.5725185,35.9745407
1391,1615298507.1,59.466019192019594,0.2852335788109042,54.58312391852763,3.35801599725693,-86.5725032,35.97454920000001
1392,1615298507.2,59.50377794622635,0.0,54.572094254922845,3.358058104393292,-86.5724878,35.9745573
1393,1615298507.3,59.63136964461171,0.195,54.56106461761479,3.358100211429263,-86.5724725,35.9745657
1394,1615298507.4,59.78736799977919,0.3303931250593486,54.550034954009995,3.358142318565625,-86.5724572,35.974574
1395,1615298507.5,59.86937539693497,0.09765130736055723,54.53900531670194,3.3581844256015962,-86.5724418,35.97458229999999
1396,1615298507.6,59.958465578725246,0.27154575295983474,54.527975679393876,3.358226532637567,-86.5724265,35.97459050000001
1397,1615298507.7,60.02308009612641,0.195,54.51694601578909,3.358268639773929,-86.5724112,35.97459879999999
1398,1615298507.8,60.05070547385245,0.195,54.50591637848103,3.3583107468099,-86.5723958,35.974607
1399,1615298507.9,60.145841425634515,0.095,54.494886714876245,3.358352853946262,-86.57238050000002,35.9746152
1400,1615298508.0,60.27002648692094,0.08438378089167274,54.48385707756819,3.358394960982233,-86.572365,35.9746233
1401,1615298508.1,60.40158392083186,0.053212592759163485,54.472827440260126,3.3584370680182043,-86.5723497,35.9746315
1402,1615298508.2,60.283878593727316,-0.03610062462330831,54.46179777665534,3.3584791751545664,-86.5723343,35.97463970000001
1403,1615298508.3,60.27339079113776,0.24110116610667193,54.450768139347275,3.3585212821905372,-86.572319,35.97464779999999
1404,1615298508.4,60.41000126913907,0.095,54.43973847574249,3.3585633893268994,-86.5723035,35.974656
1405,1615298508.5,60.463257496942816,0.095,54.42870883843443,3.35860549636287,-86.572288,35.97466420000001
1406,1615298508.6,60.589099265720755,0.18187584153533976,54.417679201126376,3.3586476033988415,-86.57227270000001,35.9746723
1407,1615298508.7,60.64498389311128,0.195,54.40664953752159,3.3586897105352036,-86.57225720000002,35.9746803
1408,1615298508.8,60.69,0.10753410192964806,54.395619900213525,3.3587318175711744,-86.5722415,35.9746885
1409,1615298508.9,60.68149300673426,0.12108410602229092,54.38459023660874,3.3587739247075366,-86.5722262,35.9746967
1410,1615298509.0,60.778464147640236,0.13121423762244794,54.373560599300674,3.3588160317435074,-86.5722105,35.9747048
1411,1615298509.1,60.89630052861411,0.095,54.36253096199262,3.3588581387794787,-86.572195,35.974713
1412,1615298509.2,60.97447414880202,0.23168246688479358,54.35150129838783,3.358900245915841,-86.5721795,35.97472120000001
1413,1615298509.3,60.92,-0.24645280531835634,54.340471661079775,3.3589423529518116,-86.5721638,35.9747292
1414,1615298509.4,60.973584591935705,0.095,54.32944199747499,3.3589844600881738,-86.5721482,35.974737299999994
1415,1615298509.5,60.76767784336946,0.09020056224753448,54.318412360166924,3.3590265671241446,-86.5721325,35.97474550000001
1416,1615298509.6,61.05554240067812,0.17245302366831108,54.30738272285887,3.3590686741601155,-86.57211679999998,35.9747537
1417,1615298509.7,60.817723553170566,-0.11916170792641381,54.29635305925407,3.3591107812964776,-86.5721012,35.9747618
1418,1615298509.8,60.82460686909448,0.0,54.28532342194602,3.359152888332449,-86.5720855,35.97477
1419,1615298509.9,60.913746483985115,0.04940063842298323,54.27429375834123,3.359194995468811,-86.5720697,35.9747782
1420,1615298510.0,60.935692588765036,0.0,54.263264121033174,3.359237102504782,-86.57205379999998,35.97478620000001
1421,1615298510.1,60.91602277982824,0.0,54.25223448372511,3.3592792095407527,-86.572038,35.9747943
1422,1615298510.2,60.90041850500209,-0.08051077693754559,54.24120482012032,3.3593213166771148,-86.5720222,35.9748025
1423,1615298510.3,60.87508453519149,0.0,54.23017518281227,3.359363423713086,-86.5720063,35.9748105
1424,1615298510.4,60.82,0.0,54.21914551920748,3.359405530849448,-86.5719905,35.9748187
1425,1615298510.5,60.81004466223058,0.0,54.20811588189942,3.359447637885419,-86.5719745,35.97482679999999
1426,1615298510.6,60.815357730783845,0.0,54.19708624459136,3.35948974492139,-86.5719585,35.974835
1427,1615298510.7,60.82597245039808,-0.24663294730477653,54.18605658098657,3.359531852057752,-86.5719425,35.974843
1428,1615298510.8,60.8049709482241,0.0,54.17502694367851,3.359573959093723,-86.5719265,35.9748512
1429,1615298510.9,60.724397383208924,0.0,54.16399728007372,3.359616066230085,-86.5719105,35.9748592
1430,1615298511.0,60.72098308180593,0.0,54.15296764276567,3.359658173266056,-86.5718943,35.97486729999999
1431,1615298511.1,60.73,-0.095,54.141938005457604,3.359700280302027,-86.5718783,35.9748755
1432,1615298511.2,60.68,0.0,54.130908341852816,3.359742387438389,-86.5718623,35.97488370000001
1433,1615298511.3,60.6964316366398,0.0,54.11987870454476,3.35978449447436,-86.57184620000002,35.97489179999999
1434,1615298511.4,60.68,-0.095,54.10884904093997,3.359826601610722,-86.57183,35.9749
1435,1615298511.5,60.65562091503268,0.0,54.09781940363191,3.3598687086466934,-86.57181379999999,35.97490820000001
1436,1615298511.6,60.61045940672083,0.0,54.086789766323854,3.3599108156826643,-86.5717977,35.9749162
1437,1615298511.7,60.625223983647516,0.0,54.075760102719066,3.3599529228190264,-86.5717815,35.9749243
1438,1615298511.8,60.67,0.0,54.064730465411,3.359995029854997,-86.5717653,35.9749325
1439,1615298511.9,60.72798446679091,0.0,54.053700801806215,3.3600371369913593,-86.57174920000001,35.9749407
1440,1615298512.0,60.70403774508471,0.002514900257581734,54.04267116449816,3.3600792440273306,-86.571733,35.97494879999999
1441,1615298512.1,60.72358533770371,0.0,54.031641527190104,3.3601213510633015,-86.57171679999998,35.974957
1442,1615298512.2,60.80047267102097,0.16407561774337603,54.02061186358531,3.3601634581996636,-86.5717007,35.97496500000001
1443,1615298512.3,60.88760017141633,0.0,54.00958222627725,3.3602055652356344,-86.5716845,35.9749732
1444,1615298512.4,60.926136760944374,0.043692798689197586,53.998552562672465,3.3602476723719965,-86.5716683,35.9749813
1445,1615298512.5,60.90695711741334,0.1634910156040058,53.9875229253644,3.3602897794079674,-86.5716522,35.9749893
1446,1615298512.6,60.97048525028552,0.095,53.976493288056346,3.3603318864439387,-86.571636,35.9749975
1447,1615298512.7,61.002891396854764,0.10223327818482629,53.96546362445156,3.3603739935803008,-86.5716198,35.9750055
